Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Pentium D 3.40GHz,1032,15.5,2621,https://cpu.userbenchmark.com/SpeedTest/5820/IntelR-PentiumR-D-CPU-340GHz
CPU,,AMD,Athlon 64 X2 Dual Core 3800+,1033,15.4,2304,https://cpu.userbenchmark.com/SpeedTest/2362/AMD-Athlontm-64-X2-Dual-Core-Processor-3800-
CPU,,Intel,Core i3 U 380,1034,15.4,388,https://cpu.userbenchmark.com/SpeedTest/8152/IntelR-CoreTM-i3-CPU-------U-380----133GHz
CPU,,Intel,Pentium Dual E2200,1035,15.3,5622,https://cpu.userbenchmark.com/SpeedTest/1712/IntelR-PentiumR-Dual--CPU--E2200----220GHz
CPU,,AMD,Turion 64 X2 Mobile Technology TL-60,1036,15.3,815,https://cpu.userbenchmark.com/SpeedTest/2315/AMD-Turiontm-64-X2-Mobile-Technology-TL-60
CPU,,Intel,Core2 Duo L9400,1037,15.2,506,https://cpu.userbenchmark.com/SpeedTest/5525/IntelR-CoreTM2-Duo-CPU-----L9400----186GHz
CPU,,AMD,Sempron 140,1038,15.2,1600,https://cpu.userbenchmark.com/SpeedTest/3248/AMD-Semprontm-140-Processor
CPU,,AMD,Athlon 64 X2 Dual Core 3600+,1039,15.2,390,https://cpu.userbenchmark.com/SpeedTest/5235/AMD-Athlontm-64-X2-Dual-Core-Processor-3600-
CPU,,Intel,Core2 6420,1040,15.2,1413,https://cpu.userbenchmark.com/SpeedTest/1967/IntelR-CoreTM2-CPU----------6420----213GHz
CPU,,Intel,Core2 Duo E4500,1041,15.1,6009,https://cpu.userbenchmark.com/SpeedTest/65/IntelR-CoreTM2-Duo-CPU-----E4500----220GHz
CPU,,AMD,E2-3000M APU,1042,15.1,628,https://cpu.userbenchmark.com/SpeedTest/6063/AMD-E2-3000M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron Dual Core T3100,1043,15.1,625,https://cpu.userbenchmark.com/SpeedTest/1715/CeleronR-Dual-Core-CPU-------T3100----190GHz
CPU,,Intel,Celeron E1500,1044,15.1,233,https://cpu.userbenchmark.com/SpeedTest/8605/IntelR-CeleronR-CPU--------E1500----220GHz
CPU,,Intel,Core2 Duo T5900,1045,15,210,https://cpu.userbenchmark.com/SpeedTest/2376/IntelR-CoreTM2-Duo-CPU-----T5900----220GHz
CPU,,Intel,Pentium 967,1046,14.9,192,https://cpu.userbenchmark.com/SpeedTest/4152/IntelR-PentiumR-CPU-967---130GHz
CPU,,AMD,A6-4455M APU,1047,14.9,1076,https://cpu.userbenchmark.com/SpeedTest/5941/AMD-A6-4455M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 6400,1048,14.9,3501,https://cpu.userbenchmark.com/SpeedTest/106/IntelR-CoreTM2-CPU----------6400----213GHz
CPU,,AMD,Athlon X2 Dual-Core QL-64,1049,14.9,307,https://cpu.userbenchmark.com/SpeedTest/3720/AMD-Athlontm-X2-Dual-Core-QL-64
CPU,,Intel,Core2 Duo T7500,1050,14.9,2618,https://cpu.userbenchmark.com/SpeedTest/867/IntelR-CoreTM2-Duo-CPU-----T7500----220GHz
CPU,,Intel,Celeron N2920,1051,14.8,902,https://cpu.userbenchmark.com/SpeedTest/8725/IntelR-CeleronR-CPU--N2920----186GHz
CPU,,AMD,Athlon X2 Dual Core BE-2300,1052,14.8,37,https://cpu.userbenchmark.com/SpeedTest/12410/AMD-Athlontm-X2-Dual-Core-Processor-BE-2300
CPU,,AMD,Turion X2 Dual-Core Mobile RM-70,1053,14.7,368,https://cpu.userbenchmark.com/SpeedTest/199/AMD-Turiontm-X2-Dual-Core-Mobile-RM-70
CPU,,AMD,Turion 64 X2 Mobile Technology TL-58,1054,14.6,407,https://cpu.userbenchmark.com/SpeedTest/817/AMD-Turiontm-64-X2-Mobile-Technology-TL-58
CPU,,Intel,Pentium Dual T3400,1055,14.5,1694,https://cpu.userbenchmark.com/SpeedTest/5174/IntelR-PentiumR-Dual--CPU--T3400----216GHz
CPU,,Intel,Core2 Duo T5850,1056,14.4,336,https://cpu.userbenchmark.com/SpeedTest/6522/IntelR-CoreTM2-Duo-CPU-----T5850----216GHz
CPU,,Intel,Core2 T7400,1057,14.4,433,https://cpu.userbenchmark.com/SpeedTest/5780/IntelR-CoreTM2-CPU---------T7400----216GHz
CPU,,Intel,Pentium N3510,1058,14.3,244,https://cpu.userbenchmark.com/SpeedTest/11120/IntelR-PentiumR-CPU--N3510----199GHz
CPU,,Intel,Pentium 4 3.80GHz,1059,14.2,116,https://cpu.userbenchmark.com/SpeedTest/11003/--------------IntelR-PentiumR-4-CPU-380GHz
CPU,,AMD,Athlon 64 4000+,1060,14.2,50,https://cpu.userbenchmark.com/SpeedTest/10241/AMD-Athlontm-64-Processor-4000-
CPU,,Intel,Pentium D 3.20GHz,1061,14.1,708,https://cpu.userbenchmark.com/SpeedTest/1730/--------------IntelR-PentiumR-D-CPU-320GHz
CPU,,Intel,Core i3 U 330,1062,14.1,251,https://cpu.userbenchmark.com/SpeedTest/1602/IntelR-CoreTM-i3-CPU-------U-330----120GHz
CPU,,AMD,Athlon LE-1640,1063,14.1,301,https://cpu.userbenchmark.com/SpeedTest/7308/AMD-Athlontm-Processor-LE-1640
CPU,,Intel,Atom x5-Z8330,1064,14,183,https://cpu.userbenchmark.com/SpeedTest/153094/IntelR-AtomTM-x5-Z8330--CPU---144GHz
CPU,,AMD,AthlonX2 DualCore QL-60,1065,13.9,20,https://cpu.userbenchmark.com/SpeedTest/6294/AMD-AthlontmX2-DualCore-QL-60
CPU,,Intel,Core2 Duo T7300,1066,13.9,1969,https://cpu.userbenchmark.com/SpeedTest/2508/IntelR-CoreTM2-Duo-CPU-----T7300----200GHz
CPU,,Intel,Atom Z3740,1067,13.9,1065,https://cpu.userbenchmark.com/SpeedTest/3256/IntelR-AtomTM-CPU--Z3740----133GHz
CPU,,Intel,Core2 Duo E4400,1068,13.9,934,https://cpu.userbenchmark.com/SpeedTest/3549/IntelR-CoreTM2-Duo-CPU-----E4400----200GHz
CPU,,Intel,Core2 4400,1069,13.8,1366,https://cpu.userbenchmark.com/SpeedTest/5093/IntelR-CoreTM2-CPU----------4400----200GHz
CPU,,Intel,Celeron E1400,1070,13.8,302,https://cpu.userbenchmark.com/SpeedTest/2849/IntelR-CeleronR-CPU--------E1400----200GHz
CPU,,AMD,A4-4355M APU,1071,13.7,263,https://cpu.userbenchmark.com/SpeedTest/10814/AMD-A4-4355M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T5870,1072,13.7,1358,https://cpu.userbenchmark.com/SpeedTest/5377/IntelR-CoreTM2-Duo-CPU-----T5870----200GHz
CPU,,AMD,Athlon 64 X2 Dual Core TK-55,1073,13.7,275,https://cpu.userbenchmark.com/SpeedTest/1927/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-55
CPU,,AMD,Turion 64 X2 Mobile Technology TL-56,1074,13.6,274,https://cpu.userbenchmark.com/SpeedTest/2456/AMD-Turiontm-64-X2-Mobile-Technology-TL-56
CPU,,Intel,Pentium Dual E2180,1075,13.5,4877,https://cpu.userbenchmark.com/SpeedTest/814/IntelR-PentiumR-Dual--CPU--E2180----200GHz
CPU,,Intel,Core2 T7200,1076,13.5,1475,https://cpu.userbenchmark.com/SpeedTest/248/IntelR-CoreTM2-CPU---------T7200----200GHz
CPU,,Intel,Core2 Duo T7250,1077,13.5,1612,https://cpu.userbenchmark.com/SpeedTest/1781/IntelR-CoreTM2-Duo-CPU-----T7250----200GHz
CPU,,Intel,Pentium Dual T3200,1078,13.4,1514,https://cpu.userbenchmark.com/SpeedTest/2235/IntelR-PentiumR-Dual--CPU--T3200----200GHz
CPU,,Intel,Celeron N2840,1079,13.3,13990,https://cpu.userbenchmark.com/SpeedTest/16086/IntelR-CeleronR-CPU--N2840----216GHz
CPU,,Intel,Pentium D 3.00GHz,1080,13.3,3319,https://cpu.userbenchmark.com/SpeedTest/3363/IntelR-PentiumR-D-CPU-300GHz
CPU,,AMD,E2-9000e APU (2016 M.SR),1081,13.3,1643,https://cpu.userbenchmark.com/SpeedTest/321458/AMD-E2-9000e-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,,Intel,Core2 Duo T5750,1082,13.3,1331,https://cpu.userbenchmark.com/SpeedTest/6581/IntelR-CoreTM2-Duo-CPU-----T5750----200GHz
CPU,,Intel,Core2 Duo T5800,1083,13.2,2079,https://cpu.userbenchmark.com/SpeedTest/2272/IntelR-CoreTM2-Duo-CPU-----T5800----200GHz
CPU,,Intel,Core2 6320,1084,13.1,1059,https://cpu.userbenchmark.com/SpeedTest/4501/IntelR-CoreTM2-CPU----------6320----186GHz
CPU,,Intel,Core2 Duo U9600,1085,13.1,292,https://cpu.userbenchmark.com/SpeedTest/4270/IntelR-CoreTM2-Duo-CPU-----U9600----160GHz
CPU,,Intel,Atom Z3740D,1086,13.1,204,https://cpu.userbenchmark.com/SpeedTest/3287/IntelR-AtomTM-CPU--Z3740D---133GHz
CPU,,Intel,Core2 Duo L9300,1087,13,105,https://cpu.userbenchmark.com/SpeedTest/5639/IntelR-CoreTM2-Duo-CPU-----L9300----160GHz
CPU,,Intel,Atom x5-Z8350,1088,13,5888,https://cpu.userbenchmark.com/SpeedTest/143924/IntelR-AtomTM-x5-Z8350--CPU---144GHz
CPU,,AMD,V140,1089,13,505,https://cpu.userbenchmark.com/SpeedTest/1003/AMD-V140-Processor
CPU,,Intel,Core2 6300,1090,12.9,4329,https://cpu.userbenchmark.com/SpeedTest/2521/IntelR-CoreTM2-CPU----------6300----186GHz
CPU,,AMD,V120,1091,12.9,388,https://cpu.userbenchmark.com/SpeedTest/5365/AMD-V120-Processor
CPU,,Intel,Celeron N3060,1092,12.8,10261,https://cpu.userbenchmark.com/SpeedTest/130019/IntelR-CeleronR-CPU--N3060----160GHz
CPU,,AMD,Athlon 64 X2 Dual Core TK-53,1093,12.8,124,https://cpu.userbenchmark.com/SpeedTest/9182/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-53
CPU,,AMD,Athlon 64 3800+,1094,12.7,227,https://cpu.userbenchmark.com/SpeedTest/2391/AMD-Athlontm-64-Processor-3800-
CPU,,Intel,Core2 4300,1095,12.6,1825,https://cpu.userbenchmark.com/SpeedTest/977/IntelR-CoreTM2-CPU----------4300----180GHz
CPU,,Intel,Core2 Duo T5670,1096,12.6,505,https://cpu.userbenchmark.com/SpeedTest/3564/IntelR-CoreTM2-Duo-CPU-----T5670----180GHz
CPU,,Intel,Atom x5-Z8300,1097,12.6,2498,https://cpu.userbenchmark.com/SpeedTest/37765/IntelR-AtomTM-x5-Z8300--CPU---144GHz
CPU,,AMD,Athlon 64 3400+,1098,12.5,40,https://cpu.userbenchmark.com/SpeedTest/1056/AMD-Athlontm-64-Processor-3400-
CPU,,Intel,Pentium Dual E2160,1099,12.5,3159,https://cpu.userbenchmark.com/SpeedTest/2113/IntelR-PentiumR-Dual--CPU--E2160----180GHz
CPU,,Intel,Celeron N3010,1100,12.4,202,https://cpu.userbenchmark.com/SpeedTest/195388/IntelR-CeleronR-CPU--N3010----104GHz
CPU,,Intel,Core2 T5600,1101,12.4,830,https://cpu.userbenchmark.com/SpeedTest/6306/IntelR-CoreTM2-CPU---------T5600----183GHz
CPU,,Intel,Pentium Dual T2390,1102,12.3,758,https://cpu.userbenchmark.com/SpeedTest/2090/IntelR-PentiumR-Dual--CPU--T2390----186GHz
CPU,,AMD,Turion II Neo N40L,1103,12.3,115,https://cpu.userbenchmark.com/SpeedTest/7/AMD-Turiontm-II-Neo-N40L-Dual-Core-Processor
CPU,,Intel,Core2 Duo T7100,1104,12.2,948,https://cpu.userbenchmark.com/SpeedTest/2268/IntelR-CoreTM2-Duo-CPU-----T7100----180GHz
CPU,,Intel,Core2 Duo T5550,1105,12.2,859,https://cpu.userbenchmark.com/SpeedTest/1673/IntelR-CoreTM2-Duo-CPU-----T5550----183GHz
CPU,,Intel,Celeron N2830,1106,12.1,6312,https://cpu.userbenchmark.com/SpeedTest/12104/IntelR-CeleronR-CPU--N2830----216GHz
CPU,,AMD,Turion 64 X2 Mobile Technology TL-52,1107,12.1,155,https://cpu.userbenchmark.com/SpeedTest/1892/AMD-Turiontm-64-X2-Mobile-Technology-TL-52
CPU,,Intel,Celeron N2820,1108,12.1,1171,https://cpu.userbenchmark.com/SpeedTest/5994/IntelR-CeleronR-CPU--N2820----213GHz
CPU,,Intel,Pentium D 2.80GHz,1109,12.1,2708,https://cpu.userbenchmark.com/SpeedTest/267/--------------IntelR-PentiumR-D-CPU-280GHz
CPU,,Intel,Celeron 900,1110,12,2027,https://cpu.userbenchmark.com/SpeedTest/4381/IntelR-CeleronR-CPU----------900----220GHz
CPU,,Intel,T2600,1111,11.9,116,https://cpu.userbenchmark.com/SpeedTest/4124/Genuine-IntelR-CPU-----------T2600----216GHz
CPU,,Intel,Pentium 4 3.40GHz,1112,11.9,928,https://cpu.userbenchmark.com/SpeedTest/293/--------------IntelR-PentiumR-4-CPU-340GHz
CPU,,Intel,Celeron 847,1113,11.8,2708,https://cpu.userbenchmark.com/SpeedTest/457/IntelR-CeleronR-CPU-847---110GHz
CPU,,AMD,Athlon 64 3500+,1114,11.7,439,https://cpu.userbenchmark.com/SpeedTest/2498/AMD-Athlontm-64-Processor-3500-
CPU,,Intel,Pentium Dual T2370,1115,11.7,551,https://cpu.userbenchmark.com/SpeedTest/4795/IntelR-PentiumR-Dual--CPU--T2370----173GHz
CPU,,AMD,Athlon Neo X2 Dual Core L335,1116,11.6,145,https://cpu.userbenchmark.com/SpeedTest/4043/AMD-Athlontm-Neo-X2-Dual-Core-Processor-L335
CPU,,Intel,Core2 T5300,1117,11.5,231,https://cpu.userbenchmark.com/SpeedTest/2288/IntelR-CoreTM2-CPU---------T5300----173GHz
CPU,,Intel,Core2 Duo U9400,1118,11.4,450,https://cpu.userbenchmark.com/SpeedTest/12007/IntelR-CoreTM2-Duo-CPU-----U9400----140GHz
CPU,,Intel,Core2 T5500,1119,11.4,1112,https://cpu.userbenchmark.com/SpeedTest/2561/IntelR-CoreTM2-CPU---------T5500----166GHz
CPU,,Intel,Celeron N3000,1120,11.3,123,https://cpu.userbenchmark.com/SpeedTest/34511/IntelR-CeleronR-CPU--N3000----104GHz
CPU,,Intel,T2500,1121,11.3,328,https://cpu.userbenchmark.com/SpeedTest/1958/Genuine-IntelR-CPU-----------T2500----200GHz
CPU,,Intel,Pentium D 2.66GHz,1122,11.3,366,https://cpu.userbenchmark.com/SpeedTest/4781/-------------IntelR-PentiumR-D--CPU-266GHz
CPU,,Intel,Pentium 4 3.20GHz,1123,11.3,2426,https://cpu.userbenchmark.com/SpeedTest/7095/--------------IntelR-PentiumR-4-CPU-320GHz
CPU,,Intel,Core2 Duo T5450,1124,11.3,851,https://cpu.userbenchmark.com/SpeedTest/5075/IntelR-CoreTM2-Duo-CPU-----T5450----166GHz
CPU,,Intel,2140,1125,11.1,947,https://cpu.userbenchmark.com/SpeedTest/6453/Genuine-IntelR-CPU------------2140----160GHz
CPU,,Intel,U7300,1126,11.1,1145,https://cpu.userbenchmark.com/SpeedTest/4246/Genuine-IntelR-CPU-----------U7300----130GHz
CPU,,Intel,Celeron N3050,1127,11.1,8368,https://cpu.userbenchmark.com/SpeedTest/31154/IntelR-CeleronR-CPU--N3050----160GHz
CPU,,Intel,Core2 Duo L7500,1128,11,153,https://cpu.userbenchmark.com/SpeedTest/6265/IntelR-CoreTM2-Duo-CPU-----L7500----160GHz
CPU,,Intel,Pentium Dual E2140,1129,11,1640,https://cpu.userbenchmark.com/SpeedTest/4944/IntelR-PentiumR-Dual--CPU--E2140----160GHz
CPU,,Intel,Celeron N2815,1130,10.9,622,https://cpu.userbenchmark.com/SpeedTest/9736/IntelR-CeleronR-CPU--N2815----186GHz
CPU,,Intel,Pentium 4 3.06GHz,1131,10.9,675,https://cpu.userbenchmark.com/SpeedTest/614/--------------IntelR-PentiumR-4-CPU-306GHz
CPU,,Intel,Pentium Dual T2330,1132,10.9,543,https://cpu.userbenchmark.com/SpeedTest/6733/IntelR-PentiumR-Dual--CPU--T2330----160GHz
CPU,,Intel,Pentium 4 2.60GHz,1133,10.8,81,https://cpu.userbenchmark.com/SpeedTest/5254/--------------IntelR-PentiumR-4-CPU-260GHz
CPU,,Intel,Core2 T5200,1134,10.8,227,https://cpu.userbenchmark.com/SpeedTest/11616/IntelR-CoreTM2-CPU---------T5200----160GHz
CPU,,Intel,Core Duo T2350,1135,10.8,182,https://cpu.userbenchmark.com/SpeedTest/3830/IntelR-CoreTM-Duo-CPU------T2350----186GHz
CPU,,AMD,E2-2000 APU (2012 M.Za),1136,10.7,545,https://cpu.userbenchmark.com/SpeedTest/10908/AMD-E2-2000-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 3200+,1137,10.7,755,https://cpu.userbenchmark.com/SpeedTest/7063/AMD-Athlontm-64-Processor-3200-
CPU,,Intel,T2400,1138,10.6,553,https://cpu.userbenchmark.com/SpeedTest/6584/Genuine-IntelR-CPU-----------T2400----183GHz
CPU,,AMD,Turion 64 Mobile Technology ML-32,1139,10.6,19,https://cpu.userbenchmark.com/SpeedTest/10530/AMD-Turiontm-64-Mobile-Technology-ML-32
CPU,EM1800GBB22GV,AMD,E2-1800 APU (2012 M.Za),1140,10.6,3042,https://cpu.userbenchmark.com/SpeedTest/839/AMD-E2-1800-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium 4 3.00GHz,1141,10.5,5014,https://cpu.userbenchmark.com/SpeedTest/440/--------------IntelR-PentiumR-4-CPU-300GHz
CPU,,Intel,U4100,1142,10.4,686,https://cpu.userbenchmark.com/SpeedTest/10746/Genuine-IntelR-CPU-----------U4100----130GHz
CPU,,AMD,Sempron 3600+,1143,10.4,96,https://cpu.userbenchmark.com/SpeedTest/1005/Mobile-AMD-Semprontm-Processor-3600-
CPU,,AMD,E-350D APU,1144,10.3,230,https://cpu.userbenchmark.com/SpeedTest/6589/AMD-E-350D-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 3000+,1145,10.3,279,https://cpu.userbenchmark.com/SpeedTest/5460/AMD-Athlontm-64-Processor-3000-
CPU,,AMD,E1-7010 APU (2015 M.Ca),1146,10.3,1010,https://cpu.userbenchmark.com/SpeedTest/167591/AMD-E1-7010-APU-with-AMD-Radeon-R2-Graphics
CPU,,Intel,T2080,1147,10.2,343,https://cpu.userbenchmark.com/SpeedTest/4748/Genuine-IntelR-CPU-----------T2080----173GHz
CPU,,AMD,E-350,1148,10.1,4008,https://cpu.userbenchmark.com/SpeedTest/5356/AMD-E-350-Processor
CPU,,Intel,Core2 Duo T5250,1149,10.1,602,https://cpu.userbenchmark.com/SpeedTest/5189/IntelR-CoreTM2-Duo-CPU-----T5250----150GHz
CPU,,AMD,E-450 APU,1150,10.1,5690,https://cpu.userbenchmark.com/SpeedTest/2189/AMD-E-450-APU-with-Radeontm-HD-Graphics
CPU,,Intel,T2250,1151,10.1,374,https://cpu.userbenchmark.com/SpeedTest/5955/Genuine-IntelR-CPU-----------T2250----173GHz
CPU,,Intel,Pentium 4 2.80GHz,1152,9.97,1255,https://cpu.userbenchmark.com/SpeedTest/3163/--------------IntelR-PentiumR-4-CPU-280GHz
CPU,,Intel,T2300,1153,9.95,693,https://cpu.userbenchmark.com/SpeedTest/2474/Genuine-IntelR-CPU-----------T2300----166GHz
CPU,,Intel,U2300,1154,9.88,218,https://cpu.userbenchmark.com/SpeedTest/2326/Genuine-IntelR-CPU-----------U2300----120GHz
CPU,,AMD,Sempron 3400+,1155,9.85,198,https://cpu.userbenchmark.com/SpeedTest/8329/AMD-Semprontm-Processor-3400-
CPU,,Intel,Pentium Dual T2310,1156,9.8,301,https://cpu.userbenchmark.com/SpeedTest/2719/IntelR-PentiumR-Dual--CPU--T2310----146GHz
CPU,,AMD,E1-2500 APU,1157,9.75,2282,https://cpu.userbenchmark.com/SpeedTest/9778/AMD-E1-2500-APU-with-RadeonTM-HD-Graphics
CPU,,Intel,Celeron 2.40GHz,1158,9.7,15,https://cpu.userbenchmark.com/SpeedTest/708/----------------IntelR-CeleronR-CPU-240GHz
CPU,,Intel,Pentium 4 2.93GHz,1159,9.65,123,https://cpu.userbenchmark.com/SpeedTest/4199/--------------IntelR-PentiumR-4-CPU-293GHz
CPU,,Intel,Celeron 2.53GHz,1160,9.49,9,https://cpu.userbenchmark.com/SpeedTest/4852/----------------IntelR-CeleronR-CPU-253GHz
CPU,,Intel,575,1161,9.41,292,https://cpu.userbenchmark.com/SpeedTest/4105/Genuine-IntelR-CPU-------------575----200GHz
CPU,,Intel,Pentium 4 2.66GHz,1162,9.39,247,https://cpu.userbenchmark.com/SpeedTest/4462/--------------IntelR-PentiumR-4-CPU-266GHz
CPU,,AMD,Sempron 3000+,1163,9.3,261,https://cpu.userbenchmark.com/SpeedTest/3648/AMD-Semprontm-Processor-3000-
CPU,,Intel,Pentium 4 2.40GHz,1164,9.26,279,https://cpu.userbenchmark.com/SpeedTest/5589/--------------IntelR-PentiumR-4-CPU-240GHz
CPU,,AMD,Athlon XP 2800+,1165,8.95,9,https://cpu.userbenchmark.com/SpeedTest/1789/AMD-Athlontm-XP-2800-
CPU,,AMD,Sempron 2800+,1166,8.93,170,https://cpu.userbenchmark.com/SpeedTest/4755/AMD-Semprontm-Processor-2800-
CPU,,Intel,Celeron D 3.06GHz,1167,8.93,260,https://cpu.userbenchmark.com/SpeedTest/13158/IntelR-CeleronR-D-CPU-306GHz
CPU,,Intel,Core2 Duo L7100,1168,8.61,65,https://cpu.userbenchmark.com/SpeedTest/5778/IntelR-CoreTM2-Duo-CPU-----L7100----120GHz
CPU,,AMD,E1-1200 APU,1169,8.49,3813,https://cpu.userbenchmark.com/SpeedTest/2118/AMD-E1-1200-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium M processor 1700MHz,1170,8.37,3,https://cpu.userbenchmark.com/SpeedTest/7958/--------IntelR-PentiumR-M-processor-1700MHz
CPU,,AMD,Athlon XP 2600+,1171,8.32,6,https://cpu.userbenchmark.com/SpeedTest/6864/AMD-Athlontm-XP-2600-
CPU,,AMD,Athlon 2650e,1172,8.15,125,https://cpu.userbenchmark.com/SpeedTest/4742/AMD-Athlontm-Processor-2650e
CPU,,AMD,Athlon Neo MV-40,1173,7.95,127,https://cpu.userbenchmark.com/SpeedTest/12003/AMD-Athlontm-Neo-Processor-MV-40
CPU,,AMD,E-300 APU,1174,7.91,4719,https://cpu.userbenchmark.com/SpeedTest/2468/AMD-E-300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron 2.80GHz,1175,7.81,60,https://cpu.userbenchmark.com/SpeedTest/8814/IntelR-CeleronR-CPU-280GHz
CPU,,Intel,Atom D2700,1176,7.75,160,https://cpu.userbenchmark.com/SpeedTest/7623/IntelR-AtomTM-CPU-D2700-----213GHz
CPU,,Intel,Pentium M processor 1.86GHz,1177,7.72,158,https://cpu.userbenchmark.com/SpeedTest/4587/--------IntelR-PentiumR-M-processor-186GHz
CPU,,Intel,Pentium 4 1.70GHz,1178,7.7,5,https://cpu.userbenchmark.com/SpeedTest/6983/--------------IntelR-PentiumR-4-CPU-170GHz
CPU,,Intel,Celeron M 430,1179,7.28,133,https://cpu.userbenchmark.com/SpeedTest/4999/IntelR-CeleronR-M-CPU--------430----173GHz
CPU,,Intel,Pentium M processor 1.73GHz,1180,7.22,282,https://cpu.userbenchmark.com/SpeedTest/7488/--------IntelR-PentiumR-M-processor-173GHz
CPU,,AMD,C-60 APU,1181,7.16,1596,https://cpu.userbenchmark.com/SpeedTest/3147/AMD-C-60-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon XP 2200+,1182,7.11,6,https://cpu.userbenchmark.com/SpeedTest/3828/AMD-Athlontm-XP-2200-
CPU,,AMD,A4-1200 APU,1183,7.1,352,https://cpu.userbenchmark.com/SpeedTest/2520/AMD-A4-1200-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,E1-2100 APU,1184,6.85,2970,https://cpu.userbenchmark.com/SpeedTest/7613/AMD-E1-2100-APU-with-RadeonTM-HD-Graphics
CPU,,Intel,Atom N2800,1185,6.84,289,https://cpu.userbenchmark.com/SpeedTest/8985/IntelR-AtomTM-CPU-N2800-----186GHz
CPU,,AMD,A4-1250 APU,1186,6.76,515,https://cpu.userbenchmark.com/SpeedTest/8678/AMD-A4-1250-APU-with-RadeonTM-HD-Graphics
CPU,,AMD,Z-60 APU,1187,6.66,4,https://cpu.userbenchmark.com/SpeedTest/13444/AMD-Z-60-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium M processor 1.60GHz,1188,6.57,158,https://cpu.userbenchmark.com/SpeedTest/4076/--------IntelR-PentiumR-M-processor-160GHz
CPU,,Intel,Atom Z2760,1189,6.49,566,https://cpu.userbenchmark.com/SpeedTest/2088/IntelR-AtomTM-CPU-Z2760----180GHz
CPU,,Intel,Celeron M processor 1.50GHz,1190,6.45,54,https://cpu.userbenchmark.com/SpeedTest/5383/IntelR-CeleronR-M-processor---------150GHz
CPU,,Intel,Celeron 723,1191,6.31,34,https://cpu.userbenchmark.com/SpeedTest/10153/IntelR-CeleronR-CPU----------723----120GHz
CPU,,Intel,Atom D525,1192,6.27,1431,https://cpu.userbenchmark.com/SpeedTest/5666/IntelR-AtomTM-CPU-D525-----180GHz
CPU,,AMD,C-50,1193,6.23,1199,https://cpu.userbenchmark.com/SpeedTest/3082/AMD-C-50-Processor
CPU,,Intel,Atom 330,1194,5.85,714,https://cpu.userbenchmark.com/SpeedTest/1917/IntelR-AtomTM-CPU--330-----160GHz
CPU,,Intel,Atom N570,1195,5.83,865,https://cpu.userbenchmark.com/SpeedTest/3881/IntelR-AtomTM-CPU-N570-----166GHz
CPU,,Intel,Atom D510,1196,5.78,293,https://cpu.userbenchmark.com/SpeedTest/5452/IntelR-AtomTM-CPU-D510-----166GHz
CPU,,Intel,Atom N2600,1197,5.69,1318,https://cpu.userbenchmark.com/SpeedTest/704/IntelR-AtomTM-CPU-N2600-----160GHz
CPU,,Intel,Atom N550,1198,5.23,549,https://cpu.userbenchmark.com/SpeedTest/182/IntelR-AtomTM-CPU-N550-----150GHz
CPU,,Intel,Atom N280,1199,4.01,454,https://cpu.userbenchmark.com/SpeedTest/4556/---------IntelR-AtomTM-CPU-N280-----166GHz
CPU,,Intel,Atom 230,1200,3.92,218,https://cpu.userbenchmark.com/SpeedTest/5251/IntelR-AtomTM-CPU--230-----160GHz
CPU,,Intel,Atom N450,1201,3.92,1673,https://cpu.userbenchmark.com/SpeedTest/3190/IntelR-AtomTM-CPU-N450-----166GHz
CPU,,Intel,Atom N455,1202,3.88,1729,https://cpu.userbenchmark.com/SpeedTest/2394/IntelR-AtomTM-CPU-N455-----166GHz
CPU,,Intel,Atom D410,1203,3.87,151,https://cpu.userbenchmark.com/SpeedTest/13305/---------IntelR-AtomTM-CPU-D410-----166GHz
CPU,,Intel,Atom N270,1204,3.79,2189,https://cpu.userbenchmark.com/SpeedTest/2697/IntelR-AtomTM-CPU-N270-----160GHz
CPU,,Intel,Atom N435,1205,3.32,30,https://cpu.userbenchmark.com/SpeedTest/13319/IntelR-AtomTM-CPU-N435-----133GHz
CPU,,Intel,Atom Z520,1206,3.26,230,https://cpu.userbenchmark.com/SpeedTest/4161/---------IntelR-AtomTM-CPU-Z520-----133GHz
