Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Liteonit,LMT-256M6M 256GB,471,77.6,379,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,472,77.6,284,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,SA400S37/480G,Kingston,A400 480GB,473,77.5,41199,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,474,77.5,9954,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,475,77.5,2389,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,476,77.4,3741,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,477,77.4,82,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,478,77.3,2582,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,479,77.2,7329,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,,Plextor,PX-128M3P 128GB,480,77.2,170,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,481,77.1,614,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,482,76.9,4755,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,483,76.9,1166,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,R3SL240G,AMD,Radeon R3 240GB,484,76.9,2661,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,,Toshiba,THNSNH128GCST 128GB,485,76.8,909,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,486,76.7,3907,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,487,76.7,148,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,Geil,Zenith A3 240GB,488,76.5,43,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,SH100S3/240G,Kingston,HyperX 240GB,489,76.5,538,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,2DP98AA#ABC,HP,S700 250GB,490,76.5,2071,https://ssd.userbenchmark.com/SpeedTest/332066/HP-SSD-S700-250GB
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,491,76.4,1877,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,492,76.4,10580,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,493,76.3,2030,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,494,76.3,8221,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,2DP99AA#ABC,HP,S700 500GB,495,76.3,2495,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,496,76.2,1352,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,497,76.1,933,https://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,498,76.1,326,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,499,76,12688,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,CT128MX100SSD1,Crucial,MX100 128GB,500,76,6421,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,501,75.9,9443,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,,Apple,SD0256F 251GB,502,75.8,202,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,CT240BX200SSD1,Crucial,BX200 240GB,503,75.7,22748,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,,Samsung,SM841 mSATA 128GB,504,75.7,573,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,505,75.7,1785,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,,Patriot,Blast 240GB,506,75.7,2978,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,CT240M500SSD1,Crucial,M500 240GB,507,75.7,20279,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,CT120BX100SSD1,Crucial,BX100 120GB,508,75.6,4055,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,,SK,hynix SH920 2.5 256GB,509,75.5,1398,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,510,75.4,12603,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,511,75.4,1301,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,512,75.4,47,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,513,75.3,2187,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,514,75.3,5281,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,515,75.1,1029,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,516,75.1,4140,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,517,75.1,3119,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,517,75.1,3119,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,518,75,991,https://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,,Liteonit,LCM-256M3S 256GB,519,75,557,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,,Liteonit,LAT-256M3S 256GB,520,75,386,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,521,74.9,1038,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,522,74.9,4111,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,523,74.7,228,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,524,74.7,814,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,525,74.6,12914,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,526,74.5,208,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,527,74.5,1113,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,528,74.4,46,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,SD5SB2-512G,SanDisk,X100 512GB,529,74.4,35,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,530,74.3,301,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,,Adata,SP600 128GB,531,74.3,4764,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,,Samsung,MZ7TE512HMHP-000 512GB,532,74,2023,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,533,74,332,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,PX-128M6V,Plextor,M6V 128GB,534,73.9,275,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,535,73.9,37,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,536,73.9,6079,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,537,73.8,31890,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,,Samsung,SM841N mSATA 256GB,538,73.7,378,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,,,INTENSO 256GB,539,73.7,1585,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,540,73.6,2306,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,541,73.6,5796,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,542,73.5,454,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,,Toshiba,THNSNS120GBSP 120GB,543,73.4,65,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,544,73.3,2924,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,TS256GSSD720,Transcend,SD720 256GB,545,73.3,225,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,TS240GSSD220S,Transcend,SSD220 240GB,546,73.1,5043,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,547,72.9,358,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,548,72.9,532,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,R3SL120G,AMD,Radeon R3 120GB,549,72.9,2388,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,550,72.8,461,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,ST120HM000,Seagate,600 120GB,551,72.7,439,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,552,72.7,185,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,SD6SP1M-128G-1012,SanDisk,X110 SATA M.2 128GB,553,72.6,773,https://ssd.userbenchmark.com/SpeedTest/20731/SanDisk-SD6SP1M128G1012
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,554,72.6,213,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,555,72.6,118,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,556,72.6,990,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,557,72.6,14871,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,AS511S3-240GM-C,Adata,S511 240GB,558,72.4,45,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,PX-128M5S,Plextor,M5S 128GB,559,72.4,3927,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,,Plextor,PX-128M2P 128GB,560,72.4,48,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,561,72.3,3567,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,562,72.3,1507,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,563,72.3,809,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,,Liteonit,LMT-256M6M mSATA 256GB,564,72.2,2391,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,,Samsung,SM841N mSATA 128GB,565,72.1,68,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,MZ-7PC512B/WW,Samsung,830 512GB,566,72.1,1049,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,567,72.1,308,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,568,72,646,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,569,71.9,1680,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,,Liteonit,L8T-128L6G-HP 128GB,570,71.9,241,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,571,71.9,1257,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,572,71.8,65173,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,573,71.8,471,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,,Samsung,SM841N mSATA 512GB,574,71.8,268,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,575,71.8,2726,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,575,71.8,2726,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,576,71.7,3448,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,,Toshiba,THNSNH256G8NT 256GB,577,71.6,224,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,578,71.6,674,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,,Geil,Zenith S3 240GB,579,71.6,58,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,580,71.5,5902,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,,Liteonit,LMT-128M6M mSATA 128GB,581,71.5,962,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,582,71.4,53,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,583,71.3,47,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,PX-128M3,Plextor,M3 128GB,584,71.3,570,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,585,71.1,8749,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,586,71,87,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,,Samsung,SM841 mSATA 512GB,587,70.9,410,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,588,70.8,770,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,,Samsung,MZMTE512HMHP-00000 512GB,589,70.5,241,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,HDTS712XZSTA,Toshiba,Q300 120GB,590,70.5,1372,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,590,70.5,1372,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,591,70.4,529,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,,Liteonit,LCT-512M3S 512GB,592,70.3,104,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,,Samsung,PM810 2.5" 7mm 256GB,593,70.3,3,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,,Team,XS3 SSD 240GB,594,70.3,18,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,,OCZ,AGILITY4 128GB,595,70.3,690,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,MZ-7PC256B/WW,Samsung,830 256GB,596,70.2,15466,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,R3SL480G,AMD,Radeon R3 480GB,597,70.2,353,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,598,70.2,212,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,599,70.2,2434,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,,Liteonit,LMT-256M6M-HP 256GB,600,70.2,227,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,TS128GSSD370,Transcend,SSD370 128GB,601,70.2,2913,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,SHFS37A/240G,HyperX,Fury 240GB,602,70.1,17595,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,603,70.1,535,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,604,70,67,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,605,69.8,1131,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,,Liteonit,LMT-128M6M 128GB,606,69.7,524,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,607,69.5,1632,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,608,69.4,124,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,608,69.4,124,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,609,69.4,9503,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,610,69.2,735,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,ASU650SS-240GT-C,Adata,SU650 240GB,611,69.2,17796,https://ssd.userbenchmark.com/SpeedTest/351933/ADATA-SU650
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,612,69.1,363,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,613,69.1,828,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,614,69,253,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,615,69,2737,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,616,68.9,354,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,,Team,L3 SSD 240GB,617,68.9,330,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,,SK,hynix SH920 2.5 128GB,618,68.8,402,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,SH100S3/120G,Kingston,HyperX 120GB,619,68.8,1817,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,ASP900S3-128GM-C,Adata,Premier Pro SP900 128GB,620,68.8,1931,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP900-128GB/Rating/1930
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,621,68.8,1014,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,622,68.8,509,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,CT480BX500SSD1,Crucial,BX500 480GB,623,68.8,13230,https://ssd.userbenchmark.com/SpeedTest/579817/CT480BX500SSD1
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,624,68.6,84,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,,SK,hynix SH920 mSATA 256GB,625,68.4,554,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,626,68.3,263,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,626,68.3,263,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,627,68.3,3723,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,628,68.2,1949,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,629,68.2,3301,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,,Toshiba,THNSNF128GCSS 128GB,630,68.1,947,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,631,68.1,605,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,MZ-7TD250BW,Samsung,840 250GB,632,68.1,24941,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,SSDSC2CT120A3,Intel,330 Series 120GB,633,67.9,7474,https://ssd.userbenchmark.com/Intel-330-Series-120GB/Rating/1933
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,634,67.8,518,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,,,HFS128G3AMNB-2200A 128GB,635,67.8,1104,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,636,67.7,571,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,637,67.6,15585,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,,Geil,Zenith A3 120GB,638,67.6,62,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,639,67.6,460,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,SSDSC2BF180A4L,Intel,SSD Pro 1500 Series 180GB,640,67.6,5111,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SSDSC2BF180A401,Intel,SSD Pro 1500 Series 180GB,640,67.6,5111,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
